quizzes,solutions
010040030900005028450800001100027603040090072060014000090063700027000095800000006,218946537976135428453872961189527643345698172762314859591263784627481395834759216
500610700974000060000005032030049180680320054000100200109070005000000040047208600,523614798974832561816795432732549186681327954495186273169473825258961347347258619
000407908000060403010080050036204500907000200408075069000009006083500001070021300,362457918895162473714983652136294587957618234428375169541739826283546791679821345
070400000000950026940218000085000043007000001490620580068095030030800650100000700,572436819813957426946218375685179243327584961491623587268795134739841652154362798
400700003038500002000208060006050190103020780970400000060043027050060000312800009,421796853638514972597238461286357194143629785975481236869143527754962318312875649
271800090300002060040310085802470003150009008006020700000701902000563000708000500,271856394385942167649317285892475613157639428436128759563781942924563871718294536
000006010060820907000000306024010070003097520005000030250700800807009104019530000,348976215561823947792154386924315678683497521175682439256741893837269154419538762
070600490082071030040895000100340902000000000008207053030100065607530080004002000,571623498982471536346895127165348972723956841498217653239184765617539284854762319
175020000408009000030060810080000064320007900000435200201900030000010476056008002,175823649468159723932764815587291364324687951619435287241976538893512476756348192
905004708070360010000009020030502074004800100100000005209407600006200803403008090,965124738872365419341789526638512974594873162127946385289437651756291843413658297
009860004070000308600520000096042735003000001120000000080030070235004090907050800,319867254572419368648523917896142735753698421124375689481936572235784196967251843
300407061060200900070050040000305000120006000005920038700130029509000004004080003,352497861468213957971658342897345216123876495645921738786134529539762184214589673
001072098860000103052080006400501080090007400030020605009004010700000000520308907,341672598867945123952183746476531289295867431138429675689754312713296854524318967
080290041700030050059700000074600030021840500900000000063402079010080000005001468,386295741742138956159764283574619832621843597938527614863452179417986325295371468
800000020050040936931002007400071802000059600013006000600090140089010005002080070,864937521257148936931562487496371852728459613513826794675293148389714265142685379
070210504300000681005030200900000108060804970003070000102093040800042700004006050,678219534329457681415638297947365128561824973283971465152793846836542719794186352
009000002010802050000073410948050600307200100001004709576000030030680000000100207,489516372713842956625973418948751623367298145251364789576429831132687594894135267
200900600001070800054003072030641000800000400107009005680035940095106730000000020,278914653361572894954863172539641287826357419147289365682735941495126738713498526
005800006300020489004006070040210005000607003900354102500070030006009200208100904,795841326361725489824936571643218795152697843987354162519472638436589217278163954
009070003280006070060000845100300008000290700046005100372800400500610000008030209,459178623283546971761923845127364598835291764946785132372859416594612387618437259
010000600000009405007008030035804102400600093000072000009500007072043050086210300,914735628863129475257468931735894162428651793691372584349586217172943856586217349
000930007080005940620000300900000150061008700508700062102080003057100094040370520,415936287783215946629847315974623158261458739538791462192584673357162894846379521
200850000901004805030007640000500769309080000057401000000608310460000020802300970,246853197971264835538917642184532769329786451657491283795628314463179528812345976
000600051005700028006014000010800063920000000304070895471005080092031006000000049,739628451145793628286514937517849263928356714364172895471965382892431576653287149
030500090200070040009123006020000000900850670540900320001240005004308900060000081,136584297285679143479123856628437519913852674547961328891246735754318962362795481
008025600030004009090060080070140200005607104900080370400093060280000730100050000,748925613631874529592361487376149258825637194914582376457293861289416735163758942
